LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
48.85661,2.34211,2013,08,10,    0.03,   11.32,   22.24,   10.92,   16.49,    4.49,    2.13,    2.36,    3.46
48.85661,2.34211,2013,08,11,    0.09,   11.42,   22.56,   11.14,   17.70,    3.63,    0.63,    3.00,    1.91
48.85661,2.34211,2013,08,12,    0.29,   10.95,   22.39,   11.45,   17.81,    5.64,    0.52,    5.12,    3.08
48.85661,2.34211,2013,08,13,    0.02,   11.68,   21.10,    9.42,   15.40,    4.42,    2.46,    1.97,    3.27
48.85661,2.34211,2013,08,14,    0.02,   13.72,   23.22,    9.50,   17.39,    2.29,    0.64,    1.65,    1.29
48.85661,2.34211,2013,08,15,    0.01,   11.73,   25.63,   13.90,   20.18,    2.78,    0.04,    2.74,    1.56
48.85661,2.34211,2013,08,16,    0.03,   14.29,   27.39,   13.10,   20.43,    3.72,    1.78,    1.94,    2.75
48.85661,2.34211,2013,08,17,    0.11,   10.97,   25.37,   14.40,   20.18,    6.06,    1.47,    4.59,    3.85
48.85661,2.34211,2013,08,18,    2.86,    8.47,   23.98,   15.50,   19.69,    7.87,    2.16,    5.71,    5.06
48.85661,2.34211,2013,08,19,    0.46,   10.61,   22.32,   11.71,   16.87,    6.33,    2.21,    4.11,    4.08
48.85661,2.34211,2013,08,20,    0.02,   13.70,   23.63,    9.93,   17.02,    2.84,    0.32,    2.53,    1.49
48.85661,2.34211,2013,08,21,    0.01,   14.38,   25.25,   10.86,   18.31,    3.14,    1.09,    2.05,    2.45
48.85661,2.34211,2013,08,22,    0.00,   10.99,   24.69,   13.70,   18.63,    5.28,    2.05,    3.23,    3.62
48.85661,2.34211,2013,08,23,    0.01,   15.76,   27.78,   12.02,   20.53,    3.71,    0.97,    2.75,    2.31
48.85661,2.34211,2013,08,24,    4.23,    8.58,   22.28,   13.70,   18.28,    6.51,    3.16,    3.35,    5.08
48.85661,2.34211,2013,08,25,   14.42,    6.32,   16.73,   10.41,   13.86,    6.32,    1.26,    5.06,    3.88
48.85661,2.34211,2013,08,26,    0.38,   12.29,   21.84,    9.56,   15.96,    5.00,    2.42,    2.58,    3.48
48.85661,2.34211,2013,08,27,    1.61,   10.02,   21.84,   11.82,   16.91,    4.85,    2.57,    2.28,    3.79
48.85661,2.34211,2013,08,28,    0.09,   11.50,   23.37,   11.88,   17.18,    3.90,    2.56,    1.35,    3.31
48.85661,2.34211,2013,08,29,    0.06,   12.72,   23.36,   10.64,   17.16,    2.95,    1.73,    1.22,    2.41
48.85661,2.34211,2013,08,30,    0.03,   12.71,   23.89,   11.18,   17.45,    3.14,    0.63,    2.50,    2.13
48.85661,2.34211,2013,08,31,    0.36,   11.11,   23.80,   12.69,   18.03,    5.03,    1.87,    3.16,    3.64
48.85661,2.34211,2013,09,01,    0.00,   11.02,   19.54,    8.52,   13.89,    4.20,    2.27,    1.93,    3.12
48.85661,2.34211,2013,09,02,    0.01,   15.04,   23.14,    8.10,   15.50,    3.85,    2.13,    1.72,    3.04
48.85661,2.34211,2013,09,03,    0.05,   15.67,   25.32,    9.65,   17.49,    3.03,    0.97,    2.05,    1.94
48.85661,2.34211,2013,09,04,    0.02,   15.73,   28.72,   12.99,   20.96,    3.01,    1.59,    1.42,    2.27
48.85661,2.34211,2013,09,05,    0.00,   15.39,   30.10,   14.72,   22.00,    4.21,    1.58,    2.63,    3.04
48.85661,2.34211,2013,09,06,    2.50,    7.40,   21.09,   13.68,   17.44,    5.17,    1.23,    3.95,    2.60
48.85661,2.34211,2013,09,07,    1.13,   11.50,   20.54,    9.04,   14.24,    4.61,    0.49,    4.12,    2.72
48.85661,2.34211,2013,09,08,    0.09,    9.42,   19.62,   10.20,   14.73,    3.67,    0.05,    3.61,    2.24
48.85661,2.34211,2013,09,09,    5.40,   10.86,   18.75,    7.89,   13.68,    8.00,    2.45,    5.54,    5.26
48.85661,2.34211,2013,09,10,    0.48,    7.19,   17.48,   10.29,   13.28,    6.87,    2.65,    4.23,    4.54
48.85661,2.34211,2013,09,11,    0.95,    7.56,   17.64,   10.08,   13.02,    6.79,    2.58,    4.20,    4.83
48.85661,2.34211,2013,09,12,    1.40,    8.26,   18.40,   10.14,   13.93,    2.83,    1.25,    1.58,    2.15
48.85661,2.34211,2013,09,13,    2.60,    9.99,   20.43,   10.44,   15.67,    4.49,    0.77,    3.72,    2.97
48.85661,2.34211,2013,09,14,   10.74,    5.18,   16.68,   11.51,   14.29,    5.99,    1.97,    4.01,    4.61
48.85661,2.34211,2013,09,15,    1.27,   10.19,   19.02,    8.83,   14.00,    8.36,    3.62,    4.74,    5.54
48.85661,2.34211,2013,09,16,    2.74,    8.04,   16.65,    8.61,   12.73,    8.33,    3.88,    4.45,    6.13
48.85661,2.34211,2013,09,17,    3.59,    8.30,   16.26,    7.96,   12.77,   10.70,    4.51,    6.19,    7.70
48.85661,2.34211,2013,09,18,    3.36,   10.38,   19.25,    8.87,   14.79,    9.28,    2.98,    6.31,    6.83
48.85661,2.34211,2013,09,19,    0.19,   10.74,   18.21,    7.47,   13.22,    6.58,    2.61,    3.97,    4.62
48.85661,2.34211,2013,09,20,    0.12,   10.74,   20.35,    9.60,   14.51,    4.88,    1.83,    3.05,    3.19
48.85661,2.34211,2013,09,21,    0.05,   11.26,   20.95,    9.69,   15.42,    2.44,    0.56,    1.88,    1.46
48.85661,2.34211,2013,09,22,    0.13,   10.33,   23.09,   12.76,   17.05,    2.22,    0.40,    1.82,    1.28
48.85661,2.34211,2013,09,23,    0.07,   11.33,   22.90,   11.57,   16.38,    3.71,    2.26,    1.45,    2.91
48.85661,2.34211,2013,09,24,    0.13,   14.98,   23.33,    8.35,   15.96,    2.97,    0.31,    2.66,    2.10
48.85661,2.34211,2013,09,25,    0.20,   11.97,   23.60,   11.62,   17.86,    3.05,    0.98,    2.07,    1.59
48.85661,2.34211,2013,09,26,    0.28,    8.46,   22.22,   13.76,   17.67,    3.95,    0.66,    3.30,    2.54
48.85661,2.34211,2013,09,27,    0.13,   10.06,   22.34,   12.28,   16.69,    4.95,    3.15,    1.80,    4.03
48.85661,2.34211,2013,09,28,    9.66,    6.52,   20.47,   13.95,   16.79,    6.01,    0.97,    5.05,    3.27
48.85661,2.34211,2013,09,29,    7.27,    6.92,   21.45,   14.53,   17.07,    4.05,    1.52,    2.53,    2.54
48.85661,2.34211,2013,09,30,    1.93,    7.82,   20.25,   12.43,   16.07,    2.38,    0.33,    2.05,    1.36
48.85661,2.34211,2013,10,01,    1.27,    8.23,   19.74,   11.50,   15.50,    4.58,    1.61,    2.97,    3.00
48.85661,2.34211,2013,10,02,    1.22,    8.63,   21.82,   13.20,   16.83,    4.28,    1.82,    2.47,    3.09
48.85661,2.34211,2013,10,03,    2.16,   10.35,   23.36,   13.01,   17.93,    7.33,    4.20,    3.14,    5.33
48.85661,2.34211,2013,10,04,    5.03,    7.56,   21.56,   14.00,   17.60,    6.57,    1.41,    5.17,    4.16
48.85661,2.34211,2013,10,05,    1.08,    8.12,   19.09,   10.97,   14.93,    4.78,    2.46,    2.32,    3.48
48.85661,2.34211,2013,10,06,    0.20,    9.20,   19.02,    9.82,   14.15,    2.46,    1.35,    1.12,    1.91
48.85661,2.34211,2013,10,07,    0.03,   10.28,   19.58,    9.30,   14.21,    2.69,    1.59,    1.10,    1.96
48.85661,2.34211,2013,10,08,    0.09,    9.01,   18.74,    9.72,   13.96,    2.56,    1.48,    1.08,    2.03
48.85661,2.34211,2013,10,09,    1.63,    6.93,   16.59,    9.66,   13.23,    5.24,    2.18,    3.06,    4.02
48.85661,2.34211,2013,10,10,    2.13,    5.50,   11.48,    5.98,    8.92,    9.16,    4.63,    4.53,    6.99
48.85661,2.34211,2013,10,11,    2.56,    4.36,   10.94,    6.57,    8.40,    7.49,    1.35,    6.14,    3.26
48.85661,2.34211,2013,10,12,    0.71,    6.66,   12.09,    5.43,    8.12,    5.68,    0.17,    5.51,    3.18
48.85661,2.34211,2013,10,13,    0.08,    9.49,   13.08,    3.59,    7.53,    7.44,    2.60,    4.84,    5.41
48.85661,2.34211,2013,10,14,    3.90,    7.98,   14.92,    6.93,   10.46,    6.66,    3.26,    3.40,    5.00
48.85661,2.34211,2013,10,15,    1.61,    9.26,   15.25,    6.00,   10.40,    4.60,    1.67,    2.93,    3.38
48.85661,2.34211,2013,10,16,    2.52,   10.39,   16.09,    5.71,    9.96,    6.71,    0.35,    6.36,    3.89
48.85661,2.34211,2013,10,17,    0.23,    9.92,   18.36,    8.44,   12.19,    7.13,    2.27,    4.86,    4.63
48.85661,2.34211,2013,10,18,    0.19,    8.18,   15.97,    7.79,   11.33,    6.37,    0.98,    5.39,    3.88
48.85661,2.34211,2013,10,19,    0.42,   10.79,   19.71,    8.92,   13.45,    7.24,    3.18,    4.06,    4.55
48.85661,2.34211,2013,10,20,    4.58,    6.51,   18.22,   11.71,   14.24,    6.90,    2.46,    4.44,    4.64
48.85661,2.34211,2013,10,21,    0.39,    8.10,   19.26,   11.17,   14.46,    6.49,    4.31,    2.18,    4.87
48.85661,2.34211,2013,10,22,    0.91,    7.02,   21.13,   14.12,   16.56,    8.01,    5.31,    2.69,    6.34
48.85661,2.34211,2013,10,23,    0.58,    8.54,   19.64,   11.10,   15.32,    9.66,    3.56,    6.10,    6.49
48.85661,2.34211,2013,10,24,    0.26,    8.45,   18.12,    9.67,   13.18,    5.54,    2.19,    3.35,    3.73
48.85661,2.34211,2013,10,25,    7.02,    6.46,   19.25,   12.79,   15.45,    6.53,    1.16,    5.38,    4.33
48.85661,2.34211,2013,10,26,    1.92,    5.75,   18.66,   12.91,   15.49,    6.78,    3.66,    3.13,    5.19
48.85661,2.34211,2013,10,27,    5.38,    4.51,   16.44,   11.94,   14.07,   12.38,    7.24,    5.15,   10.34
48.85661,2.34211,2013,10,28,    3.62,    8.01,   16.09,    8.08,   13.50,   14.24,    5.97,    8.27,   10.60
48.85661,2.34211,2013,10,29,    0.38,    7.81,   13.60,    5.79,    9.02,    7.26,    3.22,    4.04,    5.37
48.85661,2.34211,2013,10,30,    0.07,    9.14,   13.69,    4.54,    7.66,    3.56,    2.00,    1.55,    2.90
48.85661,2.34211,2013,10,31,    0.32,   11.19,   13.89,    2.70,    8.25,    6.34,    3.09,    3.25,    4.76
48.85661,2.34211,2013,11,01,   15.47,    1.63,    9.67,    8.04,    8.83,    9.71,    4.60,    5.11,    6.02
48.85661,2.34211,2013,11,02,    3.28,    7.59,   16.38,    8.78,   12.93,    9.84,    6.34,    3.51,    7.59
48.85661,2.34211,2013,11,03,    4.35,    5.12,   12.07,    6.94,    8.92,   12.29,    6.70,    5.59,    8.33
48.85661,2.34211,2013,11,04,    6.00,   11.06,   13.16,    2.10,    9.03,   13.40,    3.21,   10.19,    7.64
48.85661,2.34211,2013,11,05,    5.38,   10.49,   11.91,    1.42,    7.14,    9.26,    3.11,    6.15,    6.37
48.85661,2.34211,2013,11,06,    2.16,    6.43,   16.32,    9.90,   12.87,    9.75,    4.64,    5.11,    7.37
48.85661,2.34211,2013,11,07,    7.39,    4.94,   17.43,   12.48,   14.09,    9.50,    3.06,    6.44,    7.19
48.85661,2.34211,2013,11,08,    7.59,    6.23,   13.92,    7.69,   10.32,    7.63,    0.16,    7.46,    4.26
48.85661,2.34211,2013,11,09,    4.46,    5.98,   10.62,    4.63,    7.41,    9.42,    4.39,    5.03,    6.53
48.85661,2.34211,2013,11,10,   11.57,    7.29,   10.03,    2.74,    6.59,    9.21,    1.24,    7.96,    5.96
48.85661,2.34211,2013,11,11,    0.17,    9.29,    9.91,    0.62,    5.48,    5.83,    0.66,    5.17,    3.74
48.85661,2.34211,2013,11,12,    2.59,    4.20,    9.36,    5.16,    7.27,    5.37,    1.01,    4.36,    3.82
48.85661,2.34211,2013,11,13,    0.10,    8.24,   10.38,    2.14,    5.69,    5.51,    0.54,    4.97,    3.44
48.85661,2.34211,2013,11,14,    2.63,    8.50,    9.02,    0.52,    4.98,    8.12,    2.24,    5.87,    5.66
48.85661,2.34211,2013,11,15,    0.34,    6.32,    9.77,    3.45,    6.01,    9.55,    3.41,    6.14,    6.87
48.85661,2.34211,2013,11,16,    0.07,    5.40,    6.32,    0.91,    2.76,    5.02,    2.88,    2.14,    3.59
48.85661,2.34211,2013,11,17,    0.14,    4.74,    6.11,    1.37,    2.96,    4.03,    1.72,    2.30,    2.85
48.85661,2.34211,2013,11,18,    0.08,    5.63,    6.32,    0.70,    2.82,    1.81,    0.60,    1.21,    1.19
48.85661,2.34211,2013,11,19,    1.13,    7.35,    7.22,   -0.13,    3.02,    7.14,    2.01,    5.13,    4.67
48.85661,2.34211,2013,11,20,    6.81,    6.34,    5.64,   -0.71,    1.96,   10.65,    2.98,    7.66,    6.00
48.85661,2.34211,2013,11,21,    1.89,    2.98,    3.45,    0.47,    1.99,    5.12,    1.40,    3.73,    3.72
48.85661,2.34211,2013,11,22,    0.13,    6.17,    5.22,   -0.95,    1.82,    7.88,    5.44,    2.44,    6.40
48.85661,2.34211,2013,11,23,    0.09,    5.21,    5.83,    0.63,    2.81,    7.13,    4.92,    2.21,    5.81
48.85661,2.34211,2013,11,24,    0.16,    7.46,    7.86,    0.39,    3.35,    6.67,    4.18,    2.49,    5.20
48.85661,2.34211,2013,11,25,    0.09,    5.81,    7.00,    1.18,    3.32,    6.11,    3.30,    2.80,    4.49
48.85661,2.34211,2013,11,26,    0.17,    4.40,    6.47,    2.07,    3.67,    5.17,    2.16,    3.01,    3.73
48.85661,2.34211,2013,11,27,    0.06,    6.93,    6.29,   -0.64,    2.43,    3.78,    1.61,    2.16,    2.41
48.85661,2.34211,2013,11,28,    0.25,    5.84,    4.77,   -1.07,    2.10,    1.79,    0.95,    0.84,    1.37
48.85661,2.34211,2013,11,29,    0.65,    3.98,    8.05,    4.08,    5.74,    5.36,    0.98,    4.38,    3.51
48.85661,2.34211,2013,11,30,    0.60,    5.64,    8.44,    2.80,    4.69,    6.02,    3.31,    2.71,    4.81
48.85661,2.34211,2013,12,01,    0.11,    6.42,    7.41,    0.99,    3.64,    4.93,    2.67,    2.26,    3.39
48.85661,2.34211,2013,12,02,    0.05,    9.97,    8.30,   -1.68,    3.44,    6.50,    2.83,    3.67,    4.61
48.85661,2.34211,2013,12,03,    0.05,    8.25,    6.48,   -1.77,    1.01,    2.71,    0.79,    1.92,    1.73
48.85661,2.34211,2013,12,04,    0.21,    8.10,    8.01,   -0.09,    3.41,    2.86,    1.84,    1.02,    2.45
48.85661,2.34211,2013,12,05,    0.80,    5.87,    7.22,    1.35,    4.64,    8.69,    0.57,    8.12,    5.07
48.85661,2.34211,2013,12,06,    0.07,    6.59,    7.26,    0.67,    3.22,    5.86,    2.71,    3.15,    3.91
48.85661,2.34211,2013,12,07,    0.44,    4.89,    6.40,    1.51,    3.74,    4.50,    2.68,    1.82,    3.64
48.85661,2.34211,2013,12,08,    0.08,    8.39,    7.49,   -0.90,    2.70,    3.47,    2.10,    1.38,    2.92
48.85661,2.34211,2013,12,09,    0.03,    8.02,    5.81,   -2.21,    1.01,    2.88,    1.42,    1.45,    2.13
48.85661,2.34211,2013,12,10,    0.02,    9.10,    6.31,   -2.80,   -0.49,    3.56,    2.04,    1.52,    2.78
48.85661,2.34211,2013,12,11,    0.01,    8.54,    5.09,   -3.45,   -1.06,    3.44,    1.74,    1.70,    2.78
48.85661,2.34211,2013,12,12,    0.06,    7.48,    4.94,   -2.54,   -0.21,    3.87,    2.46,    1.41,    3.29
48.85661,2.34211,2013,12,13,    2.29,    4.15,    3.34,   -0.81,    1.29,    4.56,    2.47,    2.09,    3.63
48.85661,2.34211,2013,12,14,    0.88,    6.92,    8.50,    1.58,    3.96,    7.03,    3.24,    3.78,    4.81
48.85661,2.34211,2013,12,15,    0.02,    8.15,    8.23,    0.08,    3.04,    6.80,    4.23,    2.57,    5.56
48.85661,2.34211,2013,12,16,    0.00,   10.14,    9.89,   -0.25,    3.76,    6.41,    4.07,    2.34,    5.46
48.85661,2.34211,2013,12,17,    0.06,    5.10,    7.48,    2.38,    4.76,    5.69,    3.09,    2.61,    4.68
48.85661,2.34211,2013,12,18,    1.59,    4.28,    8.49,    4.21,    6.75,   10.99,    3.34,    7.65,    5.80
48.85661,2.34211,2013,12,19,    5.09,    8.23,    9.00,    0.76,    5.55,   12.49,    2.78,    9.71,    5.82
48.85661,2.34211,2013,12,20,    0.07,    6.89,    7.83,    0.94,    2.90,    6.11,    3.07,    3.04,    4.39
48.85661,2.34211,2013,12,21,    0.63,    4.52,    5.62,    1.09,    3.12,    9.26,    6.40,    2.86,    7.86
48.85661,2.34211,2013,12,22,    1.70,    4.78,    8.49,    3.71,    6.56,    9.32,    5.27,    4.05,    7.97
48.85661,2.34211,2013,12,23,    0.69,    4.45,   10.25,    5.80,    8.05,   14.76,    4.98,    9.78,    9.37
48.85661,2.34211,2013,12,24,   17.38,    1.29,   10.45,    9.16,    9.75,   16.09,    7.97,    8.12,   12.87
48.85661,2.34211,2013,12,25,    3.13,    4.06,    9.23,    5.18,    6.37,    8.63,    3.34,    5.29,    5.38
48.85661,2.34211,2013,12,26,    1.03,    5.32,    8.14,    2.82,    4.63,    6.71,    2.63,    4.08,    4.53
48.85661,2.34211,2013,12,27,    7.78,    8.94,   12.23,    3.29,    8.21,   12.38,    6.74,    5.64,   10.18
48.85661,2.34211,2013,12,28,    8.32,    5.15,    8.69,    3.54,    5.74,    6.59,    2.00,    4.59,    4.18
48.85661,2.34211,2013,12,29,    0.38,    6.37,    8.29,    1.93,    4.34,    6.59,    2.62,    3.98,    4.52
48.85661,2.34211,2013,12,30,    1.03,    2.93,    5.65,    2.72,    4.12,    8.60,    4.98,    3.62,    6.70
48.85661,2.34211,2013,12,31,    1.42,    5.58,    7.65,    2.08,    4.98,    8.01,    5.39,    2.62,    6.73
48.85661,2.34211,2014,01,01,    4.11,    5.32,    9.36,    4.04,    7.07,   13.04,    5.76,    7.28,    9.19
48.85661,2.34211,2014,01,02,    1.21,    4.23,   10.09,    5.86,    7.96,   11.28,    4.16,    7.12,    7.27
48.85661,2.34211,2014,01,03,    0.35,    6.91,   12.76,    5.84,    9.06,   10.80,    5.66,    5.13,    8.77
48.85661,2.34211,2014,01,04,    2.87,    6.74,   11.24,    4.50,    7.43,    7.52,    4.73,    2.79,    6.34
48.85661,2.34211,2014,01,05,    0.63,    4.68,    7.96,    3.28,    5.40,   10.09,    4.33,    5.76,    6.26
48.85661,2.34211,2014,01,06,    1.84,    4.75,   12.57,    7.82,    9.76,   10.00,    8.05,    1.95,    9.13
48.85661,2.34211,2014,01,07,    0.45,    4.38,   11.21,    6.83,    8.67,    7.82,    4.70,    3.12,    6.32
48.85661,2.34211,2014,01,08,    0.31,    6.48,   12.79,    6.31,    9.13,    5.57,    2.82,    2.75,    4.65
48.85661,2.34211,2014,01,09,    1.14,    5.74,   10.11,    4.37,    7.51,    8.90,    4.15,    4.76,    6.59
48.85661,2.34211,2014,01,10,    0.23,    3.24,    5.88,    2.64,    4.19,    4.34,    2.08,    2.26,    3.07
48.85661,2.34211,2014,01,11,    0.54,    5.92,    8.79,    2.87,    4.43,    3.31,    0.71,    2.60,    2.11
48.85661,2.34211,2014,01,12,    0.23,    4.75,    7.39,    2.64,    4.66,    6.27,    2.63,    3.64,    5.14
48.85661,2.34211,2014,01,13,    0.56,    4.28,    8.75,    4.47,    6.00,    5.98,    3.56,    2.41,    4.94
48.85661,2.34211,2014,01,14,    2.47,    7.34,    7.35,    0.01,    3.74,    6.94,    3.06,    3.88,    4.72
48.85661,2.34211,2014,01,15,    3.28,    5.80,    6.62,    0.82,    4.19,    6.98,    4.47,    2.51,    6.38
48.85661,2.34211,2014,01,16,    5.69,    4.03,    9.05,    5.02,    6.62,    9.06,    5.77,    3.29,    7.34
48.85661,2.34211,2014,01,17,    0.47,    6.75,    9.47,    2.72,    6.21,    8.61,    4.40,    4.21,    6.88
48.85661,2.34211,2014,01,18,    1.95,    7.68,    9.96,    2.28,    5.14,    6.13,    3.30,    2.83,    5.02
48.85661,2.34211,2014,01,19,    1.20,    4.10,    7.92,    3.82,    5.50,    3.99,    1.13,    2.86,    2.46
48.85661,2.34211,2014,01,20,    0.70,    6.09,    6.81,    0.72,    3.57,    3.86,    2.13,    1.73,    3.11
48.85661,2.34211,2014,01,21,    0.23,    6.03,    4.91,   -1.12,    1.65,    4.47,    2.33,    2.13,    3.29
48.85661,2.34211,2014,01,22,    2.06,    5.75,    4.52,   -1.23,    1.60,    5.41,    2.44,    2.97,    4.05
48.85661,2.34211,2014,01,23,    1.79,    5.85,    8.38,    2.53,    4.62,    7.69,    2.48,    5.21,    4.87
48.85661,2.34211,2014,01,24,    1.76,    5.41,    6.93,    1.52,    3.57,    4.65,    1.72,    2.93,    3.02
48.85661,2.34211,2014,01,25,    3.03,    5.89,    7.04,    1.15,    3.87,    9.31,    4.01,    5.30,    5.63
48.85661,2.34211,2014,01,26,    3.09,    8.23,    9.00,    0.77,    4.34,   10.64,    2.95,    7.69,    6.75
48.85661,2.34211,2014,01,27,    1.68,    4.48,    6.10,    1.62,    3.39,    9.89,    5.48,    4.41,    7.18
48.85661,2.34211,2014,01,28,    3.38,    5.19,    6.47,    1.28,    3.73,    8.43,    5.75,    2.68,    6.88
48.85661,2.34211,2014,01,29,    3.20,    4.15,    5.07,    0.93,    3.05,    6.89,    1.96,    4.94,    4.38
48.85661,2.34211,2014,01,30,    0.59,    6.85,    6.87,    0.01,    3.39,    3.15,    1.12,    2.02,    2.16
48.85661,2.34211,2014,01,31,    3.10,    8.20,    6.88,   -1.32,    2.73,   10.03,    1.96,    8.06,    5.48
48.85661,2.34211,2014,02,01,   10.35,    8.47,    8.24,   -0.22,    4.70,   11.17,    3.87,    7.30,    6.79
48.85661,2.34211,2014,02,02,    0.07,    8.45,    8.39,   -0.06,    2.80,    6.23,    2.77,    3.45,    4.63
48.85661,2.34211,2014,02,03,    0.04,    7.98,    8.27,    0.29,    3.44,    7.83,    3.34,    4.49,    5.59
48.85661,2.34211,2014,02,04,    0.29,    5.06,    8.01,    2.94,    4.89,    9.55,    5.11,    4.43,    6.97
48.85661,2.34211,2014,02,05,    3.57,    5.61,    9.71,    4.10,    6.33,   11.80,    7.44,    4.36,    9.88
48.85661,2.34211,2014,02,06,    3.46,    6.59,   10.29,    3.70,    6.80,   11.40,    6.73,    4.67,    8.52
48.85661,2.34211,2014,02,07,    0.79,    5.62,   11.04,    5.42,    7.98,   15.43,    5.27,   10.15,   10.80
48.85661,2.34211,2014,02,08,    3.99,    4.59,    8.96,    4.37,    6.39,   12.69,    8.33,    4.36,   10.22
48.85661,2.34211,2014,02,09,    0.13,    5.44,    8.74,    3.31,    5.29,   11.76,    4.71,    7.06,    8.80
48.85661,2.34211,2014,02,10,    0.73,    5.43,    8.00,    2.57,    4.45,    6.38,    1.20,    5.18,    4.59
48.85661,2.34211,2014,02,11,    1.97,    5.73,    6.34,    0.61,    3.41,   10.00,    3.79,    6.21,    6.71
48.85661,2.34211,2014,02,12,    1.22,    8.41,    8.74,    0.32,    4.00,   12.74,    4.66,    8.08,    8.62
